;물맑은양평 빙어축제 2020;31;경기도 양평군 단월면 곱다니길 55-2;;127.6573663730;37.5144948588;;http://tong.visitkorea.or.kr/cms/resource/35/2580635_image2_1.JPG;Y;20191206;20200216;0;0;0;fe
;밀양 공연예술축제 2020;36;경상남도 밀양시 부북면 창밀로 3097-16;;128.7046512764;35.5334627837;;http://tong.visitkorea.or.kr/cms/resource/24/2610224_image2_1.jpg;Y;20200801;20200816;0;0;0;fe
;밀양강 상설프로그램 - 밀양강이 들려주는 밀양아리랑 2020;36;경상남도 밀양시 삼문동 244-2;;128.7552785917;35.4899880558;;http://tong.visitkorea.or.kr/cms/resource/42/2657442_image2_1.jpg;Y;20200509;20200919;0;0;0;fe
;백수해안도로 노을축제 2020;38;전라남도 영광군 백수읍 해안로 950;;126.3895604695;35.3517483998;;http://tong.visitkorea.or.kr/cms/resource/55/2649755_image2_1.jpg;Y;20201003;20201004;0;0;0;fe
;백제문화제 2020;34;충청남도 부여군 규암면 백제문로 386-6;;126.8987016918;36.3050233941;;http://tong.visitkorea.or.kr/cms/resource/45/2493145_image2_1.JPG;Y;20200926;20201004;0;0;0;fe
;번암 물빛 축제 2020;37;전라북도 장수군 번암면 장수로 480;;127.5441646151;35.5311838791;;http://tong.visitkorea.or.kr/cms/resource/76/2649776_image2_1.jpg;Y;20200807;20200808;0;0;0;fe
;베어트리파크 철쭉제 2020;8;세종특별자치시 전동면 신송로 217;;127.2095361586;36.6704147109;;http://tong.visitkorea.or.kr/cms/resource/40/2650440_image2_1.jpg;Y;20200417;20200510;0;0;0;fe
;벽초지수목원 튤립축제 2020;31;경기도 파주시 광탄면 부흥로 242;;126.8754543355;37.8005668228;;http://tong.visitkorea.or.kr/cms/resource/54/2650454_image2_1.jpg;Y;20200411;20200505;0;0;0;fe
;별빛정원우주 365일 별빛축제 2020;31;경기도 이천시 마장면 덕이로154번길 287-76;;127.3897540042;37.2412993636;;http://tong.visitkorea.or.kr/cms/resource/56/2566756_image2_1.jpg;Y;20200101;20201231;0;0;0;fe
;보드게임콘 대전 2020;3;대전광역시 유성구 엑스포로 107 대전컨벤션센터;;127.3919056259;36.3752740158;;http://tong.visitkorea.or.kr/cms/resource/44/2642944_image2_1.jpg;Y;20200926;20200927;0;0;0;fe
;보드게임콘 2020;1;서울특별시 강남구 영동대로 513;(삼성동);127.0594429796;37.5117148467;;http://tong.visitkorea.or.kr/cms/resource/85/2655485_image2_1.jpg;Y;20200718;20200719;0;0;0;fe
;보성차밭빛축제 2020;38;전라남도 보성군 보성읍 녹차로 775;;127.0817371312;34.7198757111;;http://tong.visitkorea.or.kr/cms/resource/80/2572580_image2_1.JPG;Y;20191129;20200105;0;0;0;fe
;보신각타종행사;1;서울특별시 종로구 종로 54;(관철동);126.9835621340;37.5697984025;;http://tong.visitkorea.or.kr/cms/resource/47/2487947_image2_1.jpg;Y;20200101;20201231;0;0;0;fe
;보은 대추축제 2020;33;충청북도 보은군 보은읍 뱃들로 54;(보은읍);127.7232423965;36.4863477960;;http://tong.visitkorea.or.kr/cms/resource/17/2649817_image2_1.JPG;Y;20201016;20201025;0;0;0;fe
;봉화송이축제 2020;35;경상북도 봉화군 봉화읍 봉화로 1111;;128.7317268600;36.8931448983;;http://tong.visitkorea.or.kr/cms/resource/92/2620592_image2_1.jpg;Y;20201008;20201011;0;0;0;fe
;부산 불꽃축제 2020;6;부산광역시 수영구 광안해변로 219;(광안동);129.1184922375;35.1537908369;;http://tong.visitkorea.or.kr/cms/resource/30/2552030_image2_1.JPG;Y;20201107;20201107;0;0;0;fe
;부산 삼락벚꽃축제 2020;6;부산광역시 사상구 삼락동 686;;128.9770930280;35.1685282437;;;Y;20200328;20200328;0;0;0;fe
;부산 영도다리축제 2020;6;부산광역시 영도구 동삼동;;129.0366953911;35.0954041962;;http://tong.visitkorea.or.kr/cms/resource/98/2659698_image2_1.jpg;Y;20201016;20201018;0;0;0;fe
;부산 의료기기 전시회 KIMES BUSAN 2020;6;부산광역시 해운대구 APEC로 55;;129.1363347095;35.1691116738;;http://tong.visitkorea.or.kr/cms/resource/95/2556695_image2_1.JPG;Y;20201023;20201025;0;0;0;fe
;부산 조선통신사축제 2020;6;부산광역시 중구 용두산길 35-26;(광복동2가);129.0326928231;35.1004841098;;;Y;20201024;20201025;0;0;0;fe
;부산 코믹월드 2020;6;부산광역시 해운대구 APEC로 55;;129.1359569660;35.1690700054;;http://tong.visitkorea.or.kr/cms/resource/70/2551770_image2_1.jpg;Y;20200926;20200927;0;0;0;fe
;부산국제관광전 2020;6;부산광역시 해운대구 APEC로 55;(우동);129.1359569660;35.1690700054;;;Y;20200917;20200920;0;0;0;fe
;부산국제단편영화제 2020;6;부산광역시 해운대구 수영강변대로 120;(우동);129.1269826847;35.1713084771;;http://tong.visitkorea.or.kr/cms/resource/78/2655878_image2_1.jpg;Y;20200827;20200831;0;0;0;fe
;부산국제무용제 2020;6;부산광역시 해운대구 달맞이길62번길 47;;129.1723763250;35.1580163619;;http://tong.visitkorea.or.kr/cms/resource/84/2597984_image2_1.JPG;Y;20200911;20200913;0;0;0;fe
;부산국제식품대전 2020;6;부산광역시 해운대구 APEC로 55;(우동);129.1356514414;35.1689089062;;http://tong.visitkorea.or.kr/cms/resource/56/2381756_image2_1.JPG;Y;20200617;20200620;0;0;0;fe
;부산국제아트페어 2020;6;부산광역시 해운대구 APEC로 55;;129.1356514414;35.1689089062;;http://tong.visitkorea.or.kr/cms/resource/97/2627197_image2_1.jpg;Y;20201203;20201207;0;0;0;fe
;부산국제차공예박람회 2020;6;부산광역시 해운대구 APEC로 55;(우동);129.1359569660;35.1690700054;;;Y;20200618;20200621;0;0;0;fe
;부산자갈치축제 2020;6;부산광역시 중구 자갈치해안로 52;(남포동4가);129.0306014426;35.0966650543;;http://tong.visitkorea.or.kr/cms/resource/13/2505313_image2_1.JPG;Y;20201008;20201011;0;0;0;fe
;부산커피쇼 (Busan Coffee show) 2020;6;부산광역시 해운대구 APEC로 55;(우동);129.1359569660;35.1690700054;;;Y;20200617;20200620;0;0;0;fe
;부산크리스마스트리문화축제 2019;6;부산광역시 중구 광복로 58-2;(광복동2가);129.0314790780;35.0990842439;;;Y;20191116;20200105;0;0;0;fe
;부안 마실축제 2020;37;전라북도 부안군 부안읍 예술회관길 11;;126.7255045187;35.7243617115;;http://tong.visitkorea.or.kr/cms/resource/57/2646257_image2_1.JPG;Y;20200918;20200920;0;0;0;fe
;부천 국제판타스틱영화제 2020;31;경기도 부천시;;126.7654200557;37.5014468972;;http://tong.visitkorea.or.kr/cms/resource/49/2383049_image2_1.jpg;Y;20200709;20200716;0;0;0;fe
;부천 아인스월드 빛축제 - 세계야경 판타지 빛축제 2020;31;경기도 부천시 원미구 도약로 1;(상동);126.7464881422;37.5124341734;;http://tong.visitkorea.or.kr/cms/resource/41/2470741_image2_1.JPG;Y;20200101;20201231;0;0;0;fe
;부천국제만화축제 2020;31;경기도 부천시 길주로 1;;126.7424497412;37.5081512657;;http://tong.visitkorea.or.kr/cms/resource/93/2011393_image2_1.jpg;Y;20200918;20200920;0;0;0;fe
;부천세계비보이대회 (Bucheon Bboy International Championship) 2020;31;경기도 부천시 부천로 3;(심곡동);126.7823328711;37.4846908118;;http://tong.visitkorea.or.kr/cms/resource/11/2649911_image2_1.png;Y;20200925;20200927;0;0;0;fe
;부평풍물대축제 2020;2;인천광역시 부평구 부평대로 168;(부평동);126.7218183207;37.5070399183;;http://tong.visitkorea.or.kr/cms/resource/60/2598560_image2_1.jpg;Y;20201016;20201018;0;0;0;fe
;비건페스타 2020;1;서울특별시 강남구 남부순환로 3104;(대치동);127.0719811806;37.4957363721;;http://tong.visitkorea.or.kr/cms/resource/25/2658425_image2_1.jpg;Y;20200807;20200809;0;0;0;fe
;빈 소년 합창단 신년음악회 2020;1;서울특별시 송파구 올림픽로 300;;127.1025668077;37.5126099637;;http://tong.visitkorea.or.kr/cms/resource/98/2587598_image2_1.jpg;Y;20200118;20200119;0;0;0;fe
;빛의 광장 IN DMC 2020;1;서울특별시 마포구 성암로 267;;126.8910035842;37.5811759771;;http://tong.visitkorea.or.kr/cms/resource/07/2641007_image2_1.png;Y;20191220;20200119;0;0;0;fe
;빛의 벙커 '반 고흐' 2020;39;제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17;;126.8990724780;33.4398096742;;http://tong.visitkorea.or.kr/cms/resource/36/2637136_image2_1.png;Y;20191206;20201025;0;0;0;fe
;빵쇼 팡팡크루즈;1;서울특별시 영등포구 여의동로 290;;126.9384091592;37.5257832637;;;Y;20200101;20201231;0;0;0;fe
;쁘띠프랑스 어린왕자 별빛축제 2020;31;경기도 가평군 청평면 호반로 1063;(청평면);127.4905534526;37.7153018173;;http://tong.visitkorea.or.kr/cms/resource/07/2515107_image2_1.jpg;Y;20191201;20200229;0;0;0;fe
;사람사랑 생명사랑 밤길걷기 2020;1;서울특별시 영등포구 여의동로 330 (여의도 한강공원 너른들판);;126.9336123570;37.5263886632;;http://tong.visitkorea.or.kr/cms/resource/93/2658493_image2_1.jpg;Y;20200829;20200927;0;0;0;fe
;사천시 삼천포항 자연산 전어축제 2020;36;경상남도 사천시 팔포1길 65;(서금동);128.0758892299;34.9260558403;;http://tong.visitkorea.or.kr/cms/resource/83/2657883_image2_1.jpg;Y;20200724;20200727;0;0;0;fe
;산수유마을 양평 빙어축제 2020;31;경기도 양평군 개군면 아랫상골길 22-8 향리낚시터;;127.5652548579;37.4329387228;;http://tong.visitkorea.or.kr/cms/resource/12/2638712_image2_1.jpg;Y;20200105;20200116;0;0;0;fe
;산정호수 윈터 페스타 2019;31;경기도 포천시 영북면 산정호수로411번길 112-28;;127.3242694218;38.0673188642;;http://tong.visitkorea.or.kr/cms/resource/35/2638735_image2_1.jpg;Y;20191220;20200209;0;0;0;fe
;삼광사 연등축제 2020;6;부산광역시 부산진구 초읍천로33번길 29-7;(초읍동);129.0435176067;35.1756064530;;http://tong.visitkorea.or.kr/cms/resource/81/217681_image2_1.jpg;Y;20200516;20200530;0;0;0;fe
;새만금 노마드 페스티벌 2020;37;전라북도 군산시 옥도면 야미도리 166;;126.4965498804;35.8363978474;;http://tong.visitkorea.or.kr/cms/resource/67/2555167_image2_1.JPG;Y;20200814;20200816;0;0;0;fe
;새해맞이 시민의 종 타종행사 2020;6;부산광역시 중구 용두산길 37-55;;129.0324678301;35.1009479421;;http://tong.visitkorea.or.kr/cms/resource/46/2583546_image2_1.JPG;Y;20191231;20200101;0;0;0;fe
;서귀포 겨울바다 국제펭귄수영대회 2020;39;제주특별자치도 서귀포시 색달동 3039;;126.4156521304;33.2450179104;;http://tong.visitkorea.or.kr/cms/resource/06/2639306_image2_1.jpg;Y;20200101;20200101;0;0;0;fe
;서귀포 칠십리축제 2020;39;제주특별자치도 서귀포시 서귀동 70-1;;126.5688166529;33.2440204417;;http://tong.visitkorea.or.kr/cms/resource/47/2609447_image2_1.jpg;Y;20200925;20200927;0;0;0;fe
;서대문독립민주축제 2020;1;서울특별시 서대문구 통일로 251;(현저동);126.9555506693;37.5743584811;;http://tong.visitkorea.or.kr/cms/resource/53/2499653_image2_1.JPG;Y;20200814;20200815;0;0;0;fe
;서면트리축제 2019;6;부산광역시 부산진구 부전동 동천로 일대;;129.0586528177;35.1603889922;;http://tong.visitkorea.or.kr/cms/resource/17/2632117_image2_1.jpg;Y;20191115;20200105;0;0;0;fe
;서울 구로국제어린이영화제 2020;1;서울특별시 구로구 일대;(구로동);126.8875146499;37.4954636544;;http://tong.visitkorea.or.kr/cms/resource/40/2592240_image2_1.JPG;Y;20200702;20200708;0;0;0;fe
;서울 국제 푸드 앤 테이블웨어 박람회 2020;1;서울특별시 서초구 강남대로 27;(양재동);127.0396016001;37.4672141004;;http://tong.visitkorea.or.kr/cms/resource/79/2643779_image2_1.JPG;Y;20200710;20200712;0;0;0;fe
;서울 물순환 시민문화제 2020;1;서울특별시 중구 세종대로 110;(태평로1가);126.9783710306;37.5665986816;;http://tong.visitkorea.or.kr/cms/resource/15/2549515_image2_1.jpg;Y;20200723;20200725;0;0;0;fe
;서울 밤도깨비 야시장 2020;1;서울특별시 영등포구 여의동로 330;(여의도동);126.9335762507;37.5263358907;;http://tong.visitkorea.or.kr/cms/resource/53/2376253_image2_1.jpg;Y;20200405;20201027;0;0;0;fe
;서울 살롱 뒤 쇼콜라 2021;1;서울특별시 강남구 영동대로 513;;127.0591318945;37.5118092746;;http://tong.visitkorea.or.kr/cms/resource/11/2659111_image2_1.jpg;Y;20210114;20210116;0;0;0;fe
;서울 아시테지 겨울축제 2020;1;서울특별시 종로구 성균관로 91 올림픽기념국민생활관 신관 / 종로구 대학로 14길 29 2층 2관 /창경궁로35길 29;;126.9988129355;37.5904796058;;http://tong.visitkorea.or.kr/cms/resource/25/2637125_image2_1.jpg;Y;20200108;20200119;0;0;0;fe
;서울 코믹월드 2020;1;서울특별시 서초구 강남대로 27;(양재동);127.0390127336;37.4683111849;;http://tong.visitkorea.or.kr/cms/resource/72/2551772_image2_1.JPG;Y;20201107;20201108;0;0;0;fe
;서울365패션쇼 2020;1;서울특별시 중구 서소문로 124;;126.9752380805;37.5631601358;;http://tong.visitkorea.or.kr/cms/resource/20/2657520_image2_1.jpg;Y;20200401;20201231;0;0;0;fe
;서울거리예술축제 2020;1;서울특별시 중구 세종대로 110;;126.9783710306;37.5665986816;;http://tong.visitkorea.or.kr/cms/resource/03/2657903_image2_1.jpg;Y;20201001;20201004;0;0;0;fe
;서울국제관광산업박람회 2020;1;서울특별시 강남구 남부순환로 3104;;127.0719811806;37.4957363721;;http://tong.visitkorea.or.kr/cms/resource/41/2657941_image2_1.jpg;Y;20201109;20201112;0;0;0;fe
;서울국제불교박람회 2020;1;서울특별시 강남구 남부순환로 3104 SETEC;;127.0719811806;37.4957363721;;http://tong.visitkorea.or.kr/cms/resource/68/2620568_image2_1.jpg;Y;20201022;20201025;0;0;0;fe
;서울국제주류박람회 2020;1;서울특별시 강남구 영동대로 513 코엑스 C홀;;127.0591874466;37.5117592813;;http://tong.visitkorea.or.kr/cms/resource/76/2624676_image2_1.jpg;Y;20200612;20200614;0;0;0;fe
;서울국제즉흥춤축제 2020;1;서울특별시 종로구 대학로10길 17;;127.0029767101;37.5811335446;;http://tong.visitkorea.or.kr/cms/resource/96/2649496_image2_1.jpg;Y;20200421;20200426;0;0;0;fe
;서울국제핸드메이드페어 2020;1;서울특별시 중구 을지로 281;(을지로7가);127.0096320684;37.5667131184;;http://tong.visitkorea.or.kr/cms/resource/48/2545848_image2_1.JPG;Y;20200716;20200719;0;0;0;fe
;서울디저트페어 2020;1;서울특별시 서초구 강남대로 27;;127.0390127336;37.4683111849;;http://tong.visitkorea.or.kr/cms/resource/41/2657141_image2_1.jpg;Y;20200627;20200628;0;0;0;fe
;서울디저트페어 2020;1;서울특별시 서초구 강남대로 27 양재 aT센터;;127.0390127336;37.4683111849;;http://tong.visitkorea.or.kr/cms/resource/13/2643313_image2_1.jpg;Y;20200207;20200209;0;0;0;fe
;서울라이트(SEOUL LIGHT) 2019;1;서울특별시 중구 을지로 281 DDP디자인거리;;127.0099486810;37.5675991318;;http://tong.visitkorea.or.kr/cms/resource/73/2640873_image2_1.png;Y;20191220;20200103;0;0;0;fe
;서울랜드 겨울 빛축제 2020;31;경기도 과천시 광명로 181;(막계동);127.0169239697;37.4366477965;;http://tong.visitkorea.or.kr/cms/resource/71/2637071_image2_1.jpg;Y;20191115;20200301;0;0;0;fe
;서울모터쇼 (Seoul Motor Show) 2021;31;경기도 고양시 일산서구 킨텍스로 217-60;(대화동);126.7455782754;37.6689909419;;;Y;20210401;20210411;0;0;0;fe
;서울시향 모차르트 교향곡 제36번 '린츠’ 2020;1;서울특별시 서초구 남부순환로 2406;;127.0107566806;37.4785900399;;http://tong.visitkorea.or.kr/cms/resource/47/2643747_image2_1.png;Y;20200221;20200221;0;0;0;fe
;서울시향 오스모 벤스케의 말러 교향곡 2번 '부활' 2020;1;서울특별시 송파구 올림픽로 300 롯데월드몰 8층;;127.1025668077;37.5126099637;;http://tong.visitkorea.or.kr/cms/resource/45/2643745_image2_1.jpg;Y;20200214;20200215;0;0;0;fe
;서울시향 카바코스의 베토벤 바이올린 협주곡 2020;1;서울특별시 송파구 올림픽로 300 롯데월드몰 8층;;127.1025668077;37.5126099637;;http://tong.visitkorea.or.kr/cms/resource/55/2639655_image2_1.jpg;Y;20200109;20200109;0;0;0;fe
;서울안전한마당 2020;1;서울특별시 영등포구 여의공원로 68;(여의도동);126.9223217070;37.5268134115;;http://tong.visitkorea.or.kr/cms/resource/25/2591025_image2_1.JPG;Y;20200924;20200926;0;0;0;fe
;서울연극제 2020;1;서울특별시 종로구 대학로8길 7;(동숭동);127.0029794866;37.5811724288;;http://tong.visitkorea.or.kr/cms/resource/10/2598910_image2_1.jpg;Y;20200502;20200531;0;0;0;fe
;서울영상광고제 2020;1;서울특별시 중구 세종대로 110;;126.9783710306;37.5665986816;;http://tong.visitkorea.or.kr/cms/resource/06/2640606_image2_1.jpg;Y;20200107;20200107;0;0;0;fe
;서울장미축제 2020;1;서울특별시 중랑구 중랑천로 332;;127.0735276696;37.6143448429;;http://tong.visitkorea.or.kr/cms/resource/86/2637286_image2_1.jpg;Y;20200515;20200531;0;0;0;fe
;서울재즈페스티벌 (SJF) 2020;1;서울특별시 송파구 올림픽로 424;(방이동);127.1224425827;37.5194456386;;http://tong.visitkorea.or.kr/cms/resource/62/2383462_image2_1.jpg;Y;20200523;20200524;0;0;0;fe
;서울카페쇼 2020;1;서울특별시 강남구 영동대로 513;;127.0591874466;37.5117592813;;http://tong.visitkorea.or.kr/cms/resource/31/2649731_image2_1.jpg;Y;20201104;20201107;0;0;0;fe
;서울커플페어 2020;1;서울특별시 강남구 남부순환로 3104 SETEC 제3전시장;;127.0719811806;37.4957363721;;http://tong.visitkorea.or.kr/cms/resource/32/2646932_image2_1.jpg;Y;20200703;20200705;0;0;0;fe
;서울크리스마스페스티벌 2019;1;서울특별시 종로구 청계천로 41;;126.9821594884;37.5696483948;;http://tong.visitkorea.or.kr/cms/resource/18/2641118_image2_1.jpg;Y;20191213;20200101;0;0;0;fe
;서울프린지페스티벌 2020;1;서울특별시 마포구 증산로 87;(성산동);126.8929203036;37.5731297249;;http://tong.visitkorea.or.kr/cms/resource/47/2613647_image2_1.JPG;Y;20200813;20200823;0;0;0;fe
;서천 마량포 해넘이∙해돋이 2020;34;충청남도 서천군 서면 서인로 56;(마량리);126.5010474410;36.1324863158;;http://tong.visitkorea.or.kr/cms/resource/42/2640742_image2_1.jpg;Y;20191231;20200101;0;0;0;fe
;섬진강 백사장 달마중 2020;36;경상남도 하동군 악양면 악양동로 176;;127.7052465555;35.1463829136;;http://tong.visitkorea.or.kr/cms/resource/55/2656455_image2_1.jpg;Y;20200101;20201231;0;0;0;fe
;세계유산축전 - '제주 화산섬과 용암동굴' 2020;39;제주특별자치도 제주시 조천읍 선교로 569-36;;126.7142575546;33.4569020299;;http://tong.visitkorea.or.kr/cms/resource/39/2651039_image2_1.jpg;Y;20200904;20200920;0;0;0;fe
;세빛 일루미네이션 빛축제 2020;1;서울특별시 서초구 올림픽대로 683;(반포동);126.9959487403;37.5124247345;;http://tong.visitkorea.or.kr/cms/resource/99/2586699_image2_1.jpg;Y;20191201;20200314;0;0;0;fe
;세종 조치원복숭아 축제 2020;8;세종특별자치시 조치원읍 문예회관길 22;;127.2874283133;36.5998297568;;http://tong.visitkorea.or.kr/cms/resource/36/2612836_image2_1.jpg;Y;20200731;20200802;0;0;0;fe
;세종문화회관과 서울시립교향악단이 함께하는 <신년음악회> 2020;1;서울특별시 종로구 세종대로 175;;126.9768321230;37.5722396646;;http://tong.visitkorea.or.kr/cms/resource/52/2639652_image2_1.jpg;Y;20200104;20200104;0;0;0;fe
;센텀맥주축제(CENTUM BEER FESTIVAL) 2020;6;부산광역시 해운대구 센텀서로 30;;129.1284464252;35.1720806398;;http://tong.visitkorea.or.kr/cms/resource/11/2591111_image2_1.JPG;Y;20200820;20200830;0;0;0;fe
;속초 음악불꽃크루즈 2020;32;강원도 속초시 중앙로 214-1;;128.5934271477;38.2096096416;;http://tong.visitkorea.or.kr/cms/resource/77/2585577_image2_1.jpg;Y;20200301;20201231;0;0;0;fe
;속초 해맞이 2020;32;강원도 속초시 해오름로 186-2;;128.6050461888;38.1887261874;;http://tong.visitkorea.or.kr/cms/resource/85/2639685_image2_1.jpg;Y;20191231;20200101;0;0;0;fe
;수문장 교대의식;1;서울특별시 종로구 사직로 161;(세종로);126.9767235747;37.5801859611;;http://tong.visitkorea.or.kr/cms/resource/96/868696_image2_1.jpg;Y;20200101;20201231;0;0;0;fe
;수성못 페스티벌(SUSEONG LAKE FESTIVAL) 2020;4;대구광역시 수성구 무학로 112;;128.6205949230;35.8293778245;;http://tong.visitkorea.or.kr/cms/resource/15/2379215_image2_1.JPG;Y;20200918;20200920;0;0;0;fe
;수성빛예술제 2020;4;경북 대구 수성구 두산동 512 수성못 일대;;128.6182979022;35.8294027794;;http://tong.visitkorea.or.kr/cms/resource/27/2641127_image2_1.jpg;Y;20191220;20200112;0;0;0;fe
;순천 푸드·아트 페스티벌 2020;38;전라남도 순천시 중앙로 125;(행동);127.4840069709;34.9567976217;;http://tong.visitkorea.or.kr/cms/resource/18/2485118_image2_1.JPG;Y;20200911;20200913;0;0;0;fe
;스타프랜쇼 (STAR-FRAN SHOW) 2020;31;경기도 고양시 일산서구 킨텍스로 217-60;(대화동);126.7457782594;37.6689215091;;http://tong.visitkorea.or.kr/cms/resource/12/2501612_image2_1.jpg;Y;20200423;20200425;0;0;0;fe
;슬기로운 집사생활 2020;31;경기도 수원시 영통구 광교중앙로 140;(하동);127.0594632301;37.2858799237;;http://tong.visitkorea.or.kr/cms/resource/16/2656916_image2_1.jpg;Y;20200724;20200726;0;0;0;fe
;신라문화제 2020;35;경북 경주시 용담로 79-41;;129.2120059932;35.8600242878;;http://tong.visitkorea.or.kr/cms/resource/11/2620511_image2_1.JPG;Y;20201008;20201014;0;0;0;fe
;신안 섬보라색 축제 2020;38;전라남도 신안군 안좌면 소곡두리길 257-1;;126.1194469587;34.7190877045;;http://tong.visitkorea.or.kr/cms/resource/17/2660617_image2_1.jpg;Y;20200710;20200802;0;0;0;fe
;신안 섬수국축제 2020;38;전남 신안군 도초면 지남리;;125.9285452858;34.6815388662;;http://tong.visitkorea.or.kr/cms/resource/09/2660609_image2_1.jpg;Y;20200626;20200705;0;0;0;fe
;아세안문화원 자동차극장 ' 집콕탈출' 2020;6;부산광역시 해운대구 해운대해변로 84;;129.1419844733;35.1598405944;;http://tong.visitkorea.or.kr/cms/resource/74/2656674_image2_1.jpg;Y;20200522;20200524;0;0;0;fe
;아시아프 2020;1;서울특별시 마포구 와우산로 94;;126.9255540555;37.5512772937;;http://tong.visitkorea.or.kr/cms/resource/35/2495535_image2_1.jpg;Y;20200721;20200816;0;0;0;fe
;아차산 해맞이 2020;1;서울특별시 광진구 워커힐로 127;(광장동);127.0976050532;37.5511581749;;http://tong.visitkorea.or.kr/cms/resource/83/2580383_image2_1.jpg;Y;20200101;20200101;0;0;0;fe
;아침고요수목원 봄나들이 봄꽃축제 2020;31;경기도 가평군 상면 수목원로 432;(상면);127.3519430810;37.7417489763;;http://tong.visitkorea.or.kr/cms/resource/05/2651805_image2_1.jpg;Y;20200417;20200524;0;0;0;fe
;아침고요수목원 수국전시회 2020;31;경기도 가평군 상면 수목원로 432;;127.3525568480;37.7440126130;;http://tong.visitkorea.or.kr/cms/resource/59/2658059_image2_1.jpg;Y;20200606;20200705;0;0;0;fe
;아침고요야생화전 2020;31;경기도 가평군 상면 수목원로 432;;127.3525096320;37.7439487308;;http://tong.visitkorea.or.kr/cms/resource/54/2488954_image2_1.jpg;Y;20200318;20200405;0;0;0;fe
;안동 달빛투어 달그락 2020;35;경상북도 안동시;(운흥동);128.7329475077;36.5628271349;;;Y;20200701;20201031;0;0;0;fe
;안산 별빛마을 애니멀 & 하트빌리지 빛축제 2020;31;경기도 안산시 상록구 수인로 1723;(부곡동);126.8634434286;37.3394480000;;http://tong.visitkorea.or.kr/cms/resource/35/2485135_image2_1.jpg;Y;20200101;20201231;0;0;0;fe
;안성 남사당 상설공연 2020;31;경기도 안성시 보개면 남사당로 198-2;;127.3101448759;37.0318221187;;http://tong.visitkorea.or.kr/cms/resource/52/2607852_image2_1.jpg;Y;20200328;20201128;0;0;0;fe
;안성두메호수빙어축제 2020;31;경기도 안성시 죽산면 두메호수로 90;;127.4284792701;37.0094684960;;http://tong.visitkorea.or.kr/cms/resource/60/2569560_image2_1.JPG;Y;20191228;20200202;0;0;0;fe
;안성팜랜드 봄!봄!봄! 냉이축제 2020;31;경기도 안성시 공도읍 대신두길 28;;127.1944119888;36.9920801848;;http://tong.visitkorea.or.kr/cms/resource/65/2535765_image2_1.JPG;Y;20200214;20200322;0;0;0;fe
;안성팜랜드 초원 눈썰매장 2020;31;경기도 안성시 공도읍 대신두길 28;;127.1943897688;36.9920551873;;http://tong.visitkorea.or.kr/cms/resource/19/2456619_image2_1.JPG;Y;20200104;20200209;0;0;0;fe
;알프스하동 섬진강문화 재첩축제 2020;36;경상남도 하동군 하동읍 섬진강대로 2107-8;;127.7433592444;35.0633734735;;http://tong.visitkorea.or.kr/cms/resource/41/2557241_image2_1.jpg;Y;20200724;20200727;0;0;0;fe
;앤서니 브라운展 - 행복극장 2020;4;대구광역시 북구 엑스코로 10;;128.6131211911;35.9072105425;;http://tong.visitkorea.or.kr/cms/resource/54/2566854_image2_1.jpeg;Y;20191206;20200228;0;0;0;fe
;양산 천성산 철쭉제 2020;36;경상남도 양산시 배움터길 60-19;;129.1434394442;35.3776550906;;;Y;20200511;20200511;0;0;0;fe
;양주 눈꽃축제 2020;31;경기도 양주시 장흥면 권율로 594;;126.9684887063;37.7581595486;;http://tong.visitkorea.or.kr/cms/resource/86/2635486_image2_1.jpg;Y;20191227;20200209;0;0;0;fe
;양주 회암사지 왕실축제 2020;31;경기도 양주시 옥정동 987;;127.1028740399;37.8412550747;;http://tong.visitkorea.or.kr/cms/resource/71/2591371_image2_1.jpg;Y;20201017;20201017;0;0;0;fe
;양평 대자연 빙어송어축제 2020;31;경기도 양평군 지평면 금의길 69;(지평면);127.6527375962;37.4676668642;;http://tong.visitkorea.or.kr/cms/resource/22/2581122_image2_1.jpg;Y;20200103;20200217;0;0;0;fe
;양평빙어축제 2020;31;경기도 양평군 단월면 백동길 269-19;;127.6843181301;37.5610399614;;http://tong.visitkorea.or.kr/cms/resource/17/2575217_image2_1.JPG;Y;20200103;20200126;0;0;0;fe
;어울림빛누리축제 2020;31;경기도 고양시 덕양구 어울림로 33 고양어울림누리 광장;;126.8345456923;37.6496475589;;http://tong.visitkorea.or.kr/cms/resource/10/2640110_image2_1.jpg;Y;20191216;20200131;0;0;0;fe
;에버랜드 로즈가든 2020;31;경기도 용인시 처인구 포곡읍 에버랜드로 199;(포곡읍);127.2040721101;37.2939343647;;http://tong.visitkorea.or.kr/cms/resource/40/2493240_image2_1.JPG;Y;20200515;20200614;0;0;0;fe
;에버랜드 크리스마스판타지 2019;31;경기도 용인시 처인구 포곡읍 에버랜드로 199;;127.2131685506;37.2924319247;;http://tong.visitkorea.or.kr/cms/resource/85/2515085_image2_1.jpg;Y;20191206;20200101;0;0;0;fe
;에버랜드 튤립가든 2020;31;경기도 용인시 처인구 포곡읍 에버랜드로 199;;127.2131685506;37.2924319247;;http://tong.visitkorea.or.kr/cms/resource/71/2539471_image2_1.JPG;Y;20200326;20200430;0;0;0;fe
